area,day,label
수원,2022-06-26,0
수원,2022-06-27,0
수원,2022-06-28,0
수원,2022-06-29,0
수원,2022-06-30,7
수원,2022-07-01,0
수원,2022-07-02,0
수원,2022-07-03,0
수원,2022-07-04,0
수원,2022-07-05,0
수원,2022-07-06,0
수원,2022-07-07,0
수원,2022-07-08,0
수원,2022-07-09,0
수원,2022-07-10,0
수원,2022-07-11,0
수원,2022-07-12,0
수원,2022-07-13,7
수원,2022-07-14,7
수원,2022-07-15,0
수원,2022-07-16,0
수원,2022-07-17,0
수원,2022-07-18,0
수원,2022-07-19,0
수원,2022-07-20,0
수원,2022-07-21,7
수원,2022-07-22,0
수원,2022-07-23,7
수원,2022-07-24,0
수원,2022-07-25,0
수원,2022-07-26,0
수원,2022-07-27,0
수원,2022-07-28,0
수원,2022-07-29,0
수원,2022-07-30,0
수원,2022-07-31,0
수원,2022-08-01,0
수원,2022-08-02,8
수원,2022-08-03,8
수원,2022-08-04,8
수원,2022-08-05,8
수원,2022-08-06,8
수원,2022-08-07,8
수원,2022-08-08,8
수원,2022-08-09,8
수원,2022-08-10,10
수원,2022-08-11,10
수원,2022-08-12,8
수원,2022-08-13,10
수원,2022-08-14,8
수원,2022-08-15,8
수원,2022-08-16,8
수원,2022-08-17,10
수원,2022-08-18,10
수원,2022-08-19,8
수원,2022-08-20,8
수원,2022-08-21,8
수원,2022-08-22,8
수원,2022-08-23,10
수원,2022-08-24,10
수원,2022-08-25,10
수원,2022-08-26,10
수원,2022-08-27,10
수원,2022-08-28,10
수원,2022-08-29,10
수원,2022-08-30,6
수원,2022-08-31,10
수원,2022-09-01,10
수원,2022-09-02,10
수원,2022-09-03,10
수원,2022-09-04,10
수원,2022-09-05,6
수원,2022-09-06,6
수원,2022-09-07,10
수원,2022-09-08,10
수원,2022-09-09,10
수원,2022-09-10,10
수원,2022-09-11,10
수원,2022-09-12,10
수원,2022-09-13,10
수원,2022-09-14,10
수원,2022-09-15,10
수원,2022-09-16,10
수원,2022-09-17,10
수원,2022-09-18,8
수원,2022-09-19,10
수원,2022-09-20,6
수원,2022-09-21,6
수원,2022-09-22,6
수원,2022-09-23,6
수원,2022-09-24,6
수원,2022-09-25,6
수원,2022-09-26,6
수원,2022-09-27,6
수원,2022-09-28,6
수원,2022-09-29,6
수원,2022-09-30,6
수원,2022-10-01,6
수원,2022-10-02,6
수원,2022-10-03,10
수원,2022-10-04,6
수원,2022-10-05,6
수원,2022-10-06,6
수원,2022-10-07,2
수원,2022-10-08,2
수원,2022-10-09,2
수원,2022-10-10,13
수원,2022-10-11,13
수원,2022-10-12,2
수원,2022-10-13,2
수원,2022-10-14,6
수원,2022-10-15,6
수원,2022-10-16,6
수원,2022-10-17,13
수원,2022-10-18,13
수원,2022-10-19,13
수원,2022-10-20,2
수원,2022-10-21,2
수원,2022-10-22,2
수원,2022-10-23,2
수원,2022-10-24,13
수원,2022-10-25,2
수원,2022-10-26,2
수원,2022-10-27,2
수원,2022-10-28,2
수원,2022-10-29,2
수원,2022-10-30,2
수원,2022-10-31,2
수원,2022-11-01,2
수원,2022-11-02,13
수원,2022-11-03,13
수원,2022-11-04,13
수원,2022-11-05,13
수원,2022-11-06,13
수원,2022-11-07,13
수원,2022-11-08,2
수원,2022-11-09,13
수원,2022-11-10,2
수원,2022-11-11,2
수원,2022-11-12,2
수원,2022-11-13,13
수원,2022-11-14,13
수원,2022-11-15,13
수원,2022-11-16,13
수원,2022-11-17,13
수원,2022-11-18,13
수원,2022-11-19,2
수원,2022-11-20,2
수원,2022-11-21,2
수원,2022-11-22,13
수원,2022-11-23,13
수원,2022-11-24,13
수원,2022-11-25,13
수원,2022-11-26,13
수원,2022-11-27,13
수원,2022-11-28,2
수원,2022-11-29,13
수원,2022-11-30,12
수원,2022-12-01,12
수원,2022-12-02,9
수원,2022-12-03,15
수원,2022-12-04,12
수원,2022-12-05,12
수원,2022-12-06,9
수원,2022-12-07,15
수원,2022-12-08,15
수원,2022-12-09,15
수원,2022-12-10,15
수원,2022-12-11,9
수원,2022-12-12,15
수원,2022-12-13,9
수원,2022-12-14,12
수원,2022-12-15,12
수원,2022-12-16,12
수원,2022-12-17,12
수원,2022-12-18,12
수원,2022-12-19,12
수원,2022-12-20,12
수원,2022-12-21,9
수원,2022-12-22,12
수원,2022-12-23,12
수원,2022-12-24,12
수원,2022-12-25,12
수원,2022-12-26,12
수원,2022-12-27,9
수원,2022-12-28,12
수원,2022-12-29,9
수원,2022-12-30,9
수원,2022-12-31,9
수원,2023-01-01,9
수원,2023-01-02,12
수원,2023-01-03,12
수원,2023-01-04,9
수원,2023-01-05,9
수원,2023-01-06,9
수원,2023-01-07,9
수원,2023-01-08,15
수원,2023-01-09,15
수원,2023-01-10,9
수원,2023-01-11,15
수원,2023-01-12,15
수원,2023-01-13,1
수원,2023-01-14,1
수원,2023-01-15,9
수원,2023-01-16,12
수원,2023-01-17,9
수원,2023-01-18,9
수원,2023-01-19,9
수원,2023-01-20,12
수원,2023-01-21,9
수원,2023-01-22,9
수원,2023-01-23,9
수원,2023-01-24,12
수원,2023-01-25,12
수원,2023-01-26,12
수원,2023-01-27,12
수원,2023-01-28,12
수원,2023-01-29,9
수원,2023-01-30,9
수원,2023-01-31,15
수원,2023-02-01,3
수원,2023-02-02,3
수원,2023-02-03,3
수원,2023-02-04,3
수원,2023-02-05,3
수원,2023-02-06,3
수원,2023-02-07,3
수원,2023-02-08,3
수원,2023-02-09,3
수원,2023-02-10,3
수원,2023-02-11,3
수원,2023-02-12,3
수원,2023-02-13,5
수원,2023-02-14,3
수원,2023-02-15,3
수원,2023-02-16,3
수원,2023-02-17,5
수원,2023-02-18,5
수원,2023-02-19,3
수원,2023-02-20,3
수원,2023-02-21,3
수원,2023-02-22,3
수원,2023-02-23,3
수원,2023-02-24,3
수원,2023-02-25,3
수원,2023-02-26,3
수원,2023-02-27,3
수원,2023-02-28,5
수원,2023-03-01,5
수원,2023-03-02,3
수원,2023-03-03,5
수원,2023-03-04,5
수원,2023-03-05,5
수원,2023-03-06,5
수원,2023-03-07,14
수원,2023-03-08,14
수원,2023-03-09,14
수원,2023-03-10,14
수원,2023-03-11,4
수원,2023-03-12,5
수원,2023-03-13,3
수원,2023-03-14,5
수원,2023-03-15,5
수원,2023-03-16,5
수원,2023-03-17,5
수원,2023-03-18,5
수원,2023-03-19,5
수원,2023-03-20,5
수원,2023-03-21,14
수원,2023-03-22,4
수원,2023-03-23,4
수원,2023-03-24,14
수원,2023-03-25,14
수원,2023-03-26,5
수원,2023-03-27,5
수원,2023-03-28,5
수원,2023-03-29,14
수원,2023-03-30,14
수원,2023-03-31,14
수원,2023-04-01,4
수원,2023-04-02,4
수원,2023-04-03,4
수원,2023-04-04,4
수원,2023-04-05,14
수원,2023-04-06,5
수원,2023-04-07,5
수원,2023-04-08,5
수원,2023-04-09,14
수원,2023-04-10,14
수원,2023-04-11,14
수원,2023-04-12,14
수원,2023-04-13,14
수원,2023-04-14,4
수원,2023-04-15,14
수원,2023-04-16,14
수원,2023-04-17,4
수원,2023-04-18,4
수원,2023-04-19,11
수원,2023-04-20,4
수원,2023-04-21,4
수원,2023-04-22,4
수원,2023-04-23,4
수원,2023-04-24,4
수원,2023-04-25,14
수원,2023-04-26,5
수원,2023-04-27,14
수원,2023-04-28,4
수원,2023-04-29,14
수원,2023-04-30,14
수원,2023-05-01,4
수원,2023-05-02,4
수원,2023-05-03,11
수원,2023-05-04,11
수원,2023-05-05,11
수원,2023-05-06,14
수원,2023-05-07,14
수원,2023-05-08,4
수원,2023-05-09,4
수원,2023-05-10,4
수원,2023-05-11,4
수원,2023-05-12,4
수원,2023-05-13,4
수원,2023-05-14,4
수원,2023-05-15,11
수원,2023-05-16,11
수원,2023-05-17,11
수원,2023-05-18,11
수원,2023-05-19,11
수원,2023-05-20,11
수원,2023-05-21,4
수원,2023-05-22,11
수원,2023-05-23,11
수원,2023-05-24,11
수원,2023-05-25,11
수원,2023-05-26,11
수원,2023-05-27,11
수원,2023-05-28,11
수원,2023-05-29,11
수원,2023-05-30,11
수원,2023-05-31,11
수원,2023-06-01,11
수원,2023-06-02,7
수원,2023-06-03,7
수원,2023-06-04,7
수원,2023-06-05,7
수원,2023-06-06,7
수원,2023-06-07,7
수원,2023-06-08,7
수원,2023-06-09,7
수원,2023-06-10,7
수원,2023-06-11,7
수원,2023-06-12,7
수원,2023-06-13,7
청주,2022-06-15,7
청주,2022-06-16,7
청주,2022-06-17,7
청주,2022-06-18,0
청주,2022-06-19,0
청주,2022-06-20,0
청주,2022-06-21,0
청주,2022-06-22,0
청주,2022-06-23,0
청주,2022-06-24,0
청주,2022-06-25,0
청주,2022-06-26,0
청주,2022-06-27,0
청주,2022-06-28,0
청주,2022-06-29,0
청주,2022-06-30,0
청주,2022-07-01,0
청주,2022-07-02,0
청주,2022-07-03,0
청주,2022-07-04,0
청주,2022-07-05,0
청주,2022-07-06,0
청주,2022-07-07,0
청주,2022-07-08,0
청주,2022-07-09,0
청주,2022-07-10,0
청주,2022-07-11,0
청주,2022-07-12,0
청주,2022-07-13,0
청주,2022-07-14,0
청주,2022-07-15,0
청주,2022-07-16,0
청주,2022-07-17,0
청주,2022-07-18,7
청주,2022-07-19,0
청주,2022-07-20,0
청주,2022-07-21,7
청주,2022-07-22,0
청주,2022-07-23,0
청주,2022-07-24,0
청주,2022-07-25,0
청주,2022-07-26,0
청주,2022-07-27,0
청주,2022-07-28,0
청주,2022-07-29,0
청주,2022-07-30,0
청주,2022-07-31,0
청주,2022-08-01,0
청주,2022-08-02,8
청주,2022-08-03,8
청주,2022-08-04,8
청주,2022-08-05,8
청주,2022-08-06,8
청주,2022-08-07,8
청주,2022-08-08,8
청주,2022-08-09,8
청주,2022-08-10,10
청주,2022-08-11,10
청주,2022-08-12,8
청주,2022-08-13,8
청주,2022-08-14,8
청주,2022-08-15,8
청주,2022-08-16,8
청주,2022-08-17,8
청주,2022-08-18,8
청주,2022-08-19,8
청주,2022-08-20,8
청주,2022-08-21,8
청주,2022-08-22,8
청주,2022-08-23,10
청주,2022-08-24,10
청주,2022-08-25,10
청주,2022-08-26,10
청주,2022-08-27,10
청주,2022-08-28,10
청주,2022-08-29,10
청주,2022-08-30,6
청주,2022-08-31,10
청주,2022-09-01,10
청주,2022-09-02,10
청주,2022-09-03,10
청주,2022-09-04,10
청주,2022-09-05,10
청주,2022-09-06,10
청주,2022-09-07,10
청주,2022-09-08,10
청주,2022-09-09,10
청주,2022-09-10,10
청주,2022-09-11,10
청주,2022-09-12,10
청주,2022-09-13,10
청주,2022-09-14,10
청주,2022-09-15,8
청주,2022-09-16,8
청주,2022-09-17,8
청주,2022-09-18,8
청주,2022-09-19,10
청주,2022-09-20,6
청주,2022-09-21,6
청주,2022-09-22,6
청주,2022-09-23,6
청주,2022-09-24,6
청주,2022-09-25,6
청주,2022-09-26,6
청주,2022-09-27,6
청주,2022-09-28,6
청주,2022-09-29,6
청주,2022-09-30,6
청주,2022-10-01,6
청주,2022-10-02,10
청주,2022-10-03,10
청주,2022-10-04,6
청주,2022-10-05,6
청주,2022-10-06,6
청주,2022-10-07,6
청주,2022-10-08,6
청주,2022-10-09,2
청주,2022-10-10,13
청주,2022-10-11,2
청주,2022-10-12,2
청주,2022-10-13,6
청주,2022-10-14,6
청주,2022-10-15,6
청주,2022-10-16,6
청주,2022-10-17,2
청주,2022-10-18,13
청주,2022-10-19,2
청주,2022-10-20,2
청주,2022-10-21,2
청주,2022-10-22,2
청주,2022-10-23,2
청주,2022-10-24,2
청주,2022-10-25,2
청주,2022-10-26,2
청주,2022-10-27,2
청주,2022-10-28,2
청주,2022-10-29,2
청주,2022-10-30,2
청주,2022-10-31,2
청주,2022-11-01,2
청주,2022-11-02,2
청주,2022-11-03,13
청주,2022-11-04,13
청주,2022-11-05,13
청주,2022-11-06,13
청주,2022-11-07,2
청주,2022-11-08,2
청주,2022-11-09,2
청주,2022-11-10,2
청주,2022-11-11,2
청주,2022-11-12,6
청주,2022-11-13,2
청주,2022-11-14,13
청주,2022-11-15,13
청주,2022-11-16,13
청주,2022-11-17,13
청주,2022-11-18,13
청주,2022-11-19,2
청주,2022-11-20,2
청주,2022-11-21,2
청주,2022-11-22,2
청주,2022-11-23,2
청주,2022-11-24,13
청주,2022-11-25,2
청주,2022-11-26,13
청주,2022-11-27,13
청주,2022-11-28,13
청주,2022-11-29,13
청주,2022-11-30,9
청주,2022-12-01,9
청주,2022-12-02,9
청주,2022-12-03,15
청주,2022-12-04,9
청주,2022-12-05,9
청주,2022-12-06,15
청주,2022-12-07,1
청주,2022-12-08,1
청주,2022-12-09,1
청주,2022-12-10,15
청주,2022-12-11,15
청주,2022-12-12,15
청주,2022-12-13,15
청주,2022-12-14,12
청주,2022-12-15,9
청주,2022-12-16,9
청주,2022-12-17,12
청주,2022-12-18,12
청주,2022-12-19,12
청주,2022-12-20,9
청주,2022-12-21,15
청주,2022-12-22,12
청주,2022-12-23,12
청주,2022-12-24,12
청주,2022-12-25,9
청주,2022-12-26,9
청주,2022-12-27,9
청주,2022-12-28,9
청주,2022-12-29,9
청주,2022-12-30,9
청주,2022-12-31,9
청주,2023-01-01,9
청주,2023-01-02,9
청주,2023-01-03,9
청주,2023-01-04,9
청주,2023-01-05,15
청주,2023-01-06,15
청주,2023-01-07,15
청주,2023-01-08,15
청주,2023-01-09,15
청주,2023-01-10,15
청주,2023-01-11,15
청주,2023-01-12,1
청주,2023-01-13,1
청주,2023-01-14,1
청주,2023-01-15,9
청주,2023-01-16,9
청주,2023-01-17,9
청주,2023-01-18,9
청주,2023-01-19,15
청주,2023-01-20,9
청주,2023-01-21,9
청주,2023-01-22,9
청주,2023-01-23,9
청주,2023-01-24,12
청주,2023-01-25,12
청주,2023-01-26,12
청주,2023-01-27,12
청주,2023-01-28,12
청주,2023-01-29,9
청주,2023-01-30,9
청주,2023-01-31,15
청주,2023-02-01,3
청주,2023-02-02,3
청주,2023-02-03,3
청주,2023-02-04,3
청주,2023-02-05,3
청주,2023-02-06,5
청주,2023-02-07,5
청주,2023-02-08,3
청주,2023-02-09,5
청주,2023-02-10,5
청주,2023-02-11,3
청주,2023-02-12,3
청주,2023-02-13,5
청주,2023-02-14,3
청주,2023-02-15,3
청주,2023-02-16,5
청주,2023-02-17,5
청주,2023-02-18,5
청주,2023-02-19,3
청주,2023-02-20,3
청주,2023-02-21,3
청주,2023-02-22,3
청주,2023-02-23,5
청주,2023-02-24,5
청주,2023-02-25,3
청주,2023-02-26,3
청주,2023-02-27,5
청주,2023-02-28,5
청주,2023-03-01,5
청주,2023-03-02,3
청주,2023-03-03,5
청주,2023-03-04,14
청주,2023-03-05,14
청주,2023-03-06,14
청주,2023-03-07,14
청주,2023-03-08,4
청주,2023-03-09,4
청주,2023-03-10,4
청주,2023-03-11,4
청주,2023-03-12,5
청주,2023-03-13,5
청주,2023-03-14,14
청주,2023-03-15,14
청주,2023-03-16,5
청주,2023-03-17,14
청주,2023-03-18,14
청주,2023-03-19,14
청주,2023-03-20,14
청주,2023-03-21,4
청주,2023-03-22,11
청주,2023-03-23,4
청주,2023-03-24,4
청주,2023-03-25,14
청주,2023-03-26,14
청주,2023-03-27,14
청주,2023-03-28,14
청주,2023-03-29,4
청주,2023-03-30,4
청주,2023-03-31,4
청주,2023-04-01,11
청주,2023-04-02,4
청주,2023-04-03,4
청주,2023-04-04,4
청주,2023-04-05,4
청주,2023-04-06,14
청주,2023-04-07,14
청주,2023-04-08,14
청주,2023-04-09,14
청주,2023-04-10,4
청주,2023-04-11,4
청주,2023-04-12,14
청주,2023-04-13,4
청주,2023-04-14,4
청주,2023-04-15,4
청주,2023-04-16,14
청주,2023-04-17,4
청주,2023-04-18,4
청주,2023-04-19,11
청주,2023-04-20,11
청주,2023-04-21,11
청주,2023-04-22,4
청주,2023-04-23,4
청주,2023-04-24,4
청주,2023-04-25,14
청주,2023-04-26,14
청주,2023-04-27,4
청주,2023-04-28,4
청주,2023-04-29,4
청주,2023-04-30,4
청주,2023-05-01,4
청주,2023-05-02,11
청주,2023-05-03,11
청주,2023-05-04,11
청주,2023-05-05,11
청주,2023-05-06,4
청주,2023-05-07,14
청주,2023-05-08,4
청주,2023-05-09,11
청주,2023-05-10,11
청주,2023-05-11,11
청주,2023-05-12,11
청주,2023-05-13,11
청주,2023-05-14,11
청주,2023-05-15,11
청주,2023-05-16,11
청주,2023-05-17,11
청주,2023-05-18,11
청주,2023-05-19,11
청주,2023-05-20,11
청주,2023-05-21,11
청주,2023-05-22,11
청주,2023-05-23,11
청주,2023-05-24,11
청주,2023-05-25,11
청주,2023-05-26,11
청주,2023-05-27,11
청주,2023-05-28,11
청주,2023-05-29,11
청주,2023-05-30,11
청주,2023-05-31,11
청주,2023-06-01,7
청주,2023-06-02,7
청주,2023-06-03,7
청주,2023-06-04,7
청주,2023-06-05,7
청주,2023-06-06,7
청주,2023-06-07,7
청주,2023-06-08,7
청주,2023-06-09,0
청주,2023-06-10,7
청주,2023-06-11,7
청주,2023-06-12,7
청주,2023-06-13,7
대전,2022-06-15,7
대전,2022-06-16,7
대전,2022-06-17,7
대전,2022-06-18,0
대전,2022-06-19,0
대전,2022-06-20,0
대전,2022-06-21,0
대전,2022-06-22,0
대전,2022-06-23,0
대전,2022-06-24,7
대전,2022-06-25,0
대전,2022-06-26,0
대전,2022-06-27,0
대전,2022-06-28,0
대전,2022-06-29,0
대전,2022-06-30,0
대전,2022-07-01,0
대전,2022-07-02,0
대전,2022-07-03,0
대전,2022-07-04,0
대전,2022-07-05,0
대전,2022-07-06,0
대전,2022-07-07,0
대전,2022-07-08,0
대전,2022-07-09,0
대전,2022-07-10,0
대전,2022-07-11,0
대전,2022-07-12,0
대전,2022-07-13,7
대전,2022-07-14,0
대전,2022-07-15,0
대전,2022-07-16,0
대전,2022-07-17,0
대전,2022-07-18,7
대전,2022-07-19,0
대전,2022-07-20,0
대전,2022-07-21,7
대전,2022-07-22,0
대전,2022-07-23,7
대전,2022-07-24,7
대전,2022-07-25,0
대전,2022-07-26,0
대전,2022-07-27,0
대전,2022-07-28,0
대전,2022-07-29,0
대전,2022-07-30,0
대전,2022-07-31,0
대전,2022-08-01,0
대전,2022-08-02,8
대전,2022-08-03,8
대전,2022-08-04,8
대전,2022-08-05,8
대전,2022-08-06,8
대전,2022-08-07,8
대전,2022-08-08,8
대전,2022-08-09,8
대전,2022-08-10,10
대전,2022-08-11,10
대전,2022-08-12,8
대전,2022-08-13,8
대전,2022-08-14,8
대전,2022-08-15,8
대전,2022-08-16,8
대전,2022-08-17,8
대전,2022-08-18,10
대전,2022-08-19,8
대전,2022-08-20,8
대전,2022-08-21,8
대전,2022-08-22,8
대전,2022-08-23,10
대전,2022-08-24,10
대전,2022-08-25,10
대전,2022-08-26,10
대전,2022-08-27,10
대전,2022-08-28,10
대전,2022-08-29,6
대전,2022-08-30,6
대전,2022-08-31,10
대전,2022-09-01,10
대전,2022-09-02,10
대전,2022-09-03,10
대전,2022-09-04,10
대전,2022-09-05,10
대전,2022-09-06,6
대전,2022-09-07,6
대전,2022-09-08,10
대전,2022-09-09,10
대전,2022-09-10,10
대전,2022-09-11,10
대전,2022-09-12,10
대전,2022-09-13,10
대전,2022-09-14,10
대전,2022-09-15,10
대전,2022-09-16,10
대전,2022-09-17,8
대전,2022-09-18,8
대전,2022-09-19,10
대전,2022-09-20,6
대전,2022-09-21,6
대전,2022-09-22,6
대전,2022-09-23,6
대전,2022-09-24,6
대전,2022-09-25,6
대전,2022-09-26,6
대전,2022-09-27,6
대전,2022-09-28,6
대전,2022-09-29,6
대전,2022-09-30,6
대전,2022-10-01,6
대전,2022-10-02,6
대전,2022-10-03,10
대전,2022-10-04,6
대전,2022-10-05,6
대전,2022-10-06,6
대전,2022-10-07,2
대전,2022-10-08,2
대전,2022-10-09,2
대전,2022-10-10,13
대전,2022-10-11,2
대전,2022-10-12,2
대전,2022-10-13,2
대전,2022-10-14,2
대전,2022-10-15,6
대전,2022-10-16,6
대전,2022-10-17,2
대전,2022-10-18,13
대전,2022-10-19,13
대전,2022-10-20,2
대전,2022-10-21,2
대전,2022-10-22,2
대전,2022-10-23,2
대전,2022-10-24,13
대전,2022-10-25,13
대전,2022-10-26,2
대전,2022-10-27,2
대전,2022-10-28,2
대전,2022-10-29,2
대전,2022-10-30,2
대전,2022-10-31,2
대전,2022-11-01,2
대전,2022-11-02,13
대전,2022-11-03,13
대전,2022-11-04,13
대전,2022-11-05,13
대전,2022-11-06,13
대전,2022-11-07,13
대전,2022-11-08,2
대전,2022-11-09,13
대전,2022-11-10,2
대전,2022-11-11,2
대전,2022-11-12,2
대전,2022-11-13,2
대전,2022-11-14,13
대전,2022-11-15,13
대전,2022-11-16,13
대전,2022-11-17,13
대전,2022-11-18,13
대전,2022-11-19,13
대전,2022-11-20,2
대전,2022-11-21,2
대전,2022-11-22,2
대전,2022-11-23,13
대전,2022-11-24,13
대전,2022-11-25,13
대전,2022-11-26,13
대전,2022-11-27,13
대전,2022-11-28,13
대전,2022-11-29,13
대전,2022-11-30,12
대전,2022-12-01,9
대전,2022-12-02,9
대전,2022-12-03,15
대전,2022-12-04,9
대전,2022-12-05,9
대전,2022-12-06,9
대전,2022-12-07,15
대전,2022-12-08,15
대전,2022-12-09,15
대전,2022-12-10,15
대전,2022-12-11,15
대전,2022-12-12,15
대전,2022-12-13,9
대전,2022-12-14,12
대전,2022-12-15,9
대전,2022-12-16,9
대전,2022-12-17,12
대전,2022-12-18,12
대전,2022-12-19,12
대전,2022-12-20,9
대전,2022-12-21,15
대전,2022-12-22,12
대전,2022-12-23,12
대전,2022-12-24,12
대전,2022-12-25,12
대전,2022-12-26,9
대전,2022-12-27,9
대전,2022-12-28,9
대전,2022-12-29,9
대전,2022-12-30,9
대전,2022-12-31,9
대전,2023-01-01,9
대전,2023-01-02,9
대전,2023-01-03,9
대전,2023-01-04,9
대전,2023-01-05,9
대전,2023-01-06,15
대전,2023-01-07,15
대전,2023-01-08,15
대전,2023-01-09,15
대전,2023-01-10,15
대전,2023-01-11,15
대전,2023-01-12,1
대전,2023-01-13,1
대전,2023-01-14,1
대전,2023-01-15,9
대전,2023-01-16,9
대전,2023-01-17,9
대전,2023-01-18,9
대전,2023-01-19,9
대전,2023-01-20,9
대전,2023-01-21,9
대전,2023-01-22,9
대전,2023-01-23,9
대전,2023-01-24,12
대전,2023-01-25,12
대전,2023-01-26,12
대전,2023-01-27,12
대전,2023-01-28,12
대전,2023-01-29,9
대전,2023-01-30,9
대전,2023-01-31,15
대전,2023-02-01,3
대전,2023-02-02,3
대전,2023-02-03,3
대전,2023-02-04,3
대전,2023-02-05,3
대전,2023-02-06,3
대전,2023-02-07,5
대전,2023-02-08,3
대전,2023-02-09,3
대전,2023-02-10,3
대전,2023-02-11,3
대전,2023-02-12,3
대전,2023-02-13,5
대전,2023-02-14,3
대전,2023-02-15,3
대전,2023-02-16,3
대전,2023-02-17,5
대전,2023-02-18,5
대전,2023-02-19,3
대전,2023-02-20,3
대전,2023-02-21,3
대전,2023-02-22,3
대전,2023-02-23,5
대전,2023-02-24,3
대전,2023-02-25,3
대전,2023-02-26,3
대전,2023-02-27,5
대전,2023-02-28,5
대전,2023-03-01,5
대전,2023-03-02,3
대전,2023-03-03,5
대전,2023-03-04,5
대전,2023-03-05,14
대전,2023-03-06,14
대전,2023-03-07,14
대전,2023-03-08,4
대전,2023-03-09,4
대전,2023-03-10,4
대전,2023-03-11,4
대전,2023-03-12,5
대전,2023-03-13,3
대전,2023-03-14,14
대전,2023-03-15,14
대전,2023-03-16,5
대전,2023-03-17,5
대전,2023-03-18,14
대전,2023-03-19,14
대전,2023-03-20,14
대전,2023-03-21,4
대전,2023-03-22,4
대전,2023-03-23,4
대전,2023-03-24,14
대전,2023-03-25,14
대전,2023-03-26,14
대전,2023-03-27,5
대전,2023-03-28,14
대전,2023-03-29,14
대전,2023-03-30,4
대전,2023-03-31,4
대전,2023-04-01,4
대전,2023-04-02,4
대전,2023-04-03,4
대전,2023-04-04,4
대전,2023-04-05,14
대전,2023-04-06,14
대전,2023-04-07,14
대전,2023-04-08,5
대전,2023-04-09,14
대전,2023-04-10,14
대전,2023-04-11,4
대전,2023-04-12,14
대전,2023-04-13,4
대전,2023-04-14,4
대전,2023-04-15,4
대전,2023-04-16,14
대전,2023-04-17,4
대전,2023-04-18,4
대전,2023-04-19,11
대전,2023-04-20,11
대전,2023-04-21,4
대전,2023-04-22,4
대전,2023-04-23,4
대전,2023-04-24,4
대전,2023-04-25,14
대전,2023-04-26,14
대전,2023-04-27,14
대전,2023-04-28,4
대전,2023-04-29,4
대전,2023-04-30,4
대전,2023-05-01,4
대전,2023-05-02,4
대전,2023-05-03,11
대전,2023-05-04,11
대전,2023-05-05,11
대전,2023-05-06,4
대전,2023-05-07,14
대전,2023-05-08,4
대전,2023-05-09,4
대전,2023-05-10,11
대전,2023-05-11,11
대전,2023-05-12,11
대전,2023-05-13,11
대전,2023-05-14,11
대전,2023-05-15,11
대전,2023-05-16,11
대전,2023-05-17,11
대전,2023-05-18,11
대전,2023-05-19,11
대전,2023-05-20,11
대전,2023-05-21,11
대전,2023-05-22,11
대전,2023-05-23,11
대전,2023-05-24,11
대전,2023-05-25,11
대전,2023-05-26,11
대전,2023-05-27,11
대전,2023-05-28,11
대전,2023-05-29,11
대전,2023-05-30,11
대전,2023-05-31,11
대전,2023-06-01,11
대전,2023-06-02,7
대전,2023-06-03,7
대전,2023-06-04,7
대전,2023-06-05,7
대전,2023-06-06,7
대전,2023-06-07,7
대전,2023-06-08,7
대전,2023-06-09,7
대전,2023-06-10,7
대전,2023-06-11,7
대전,2023-06-12,7
대전,2023-06-13,7
안동,2022-06-15,7
안동,2022-06-16,7
안동,2022-06-17,7
안동,2022-06-18,0
안동,2022-06-19,0
안동,2022-06-20,0
안동,2022-06-21,0
안동,2022-06-22,0
안동,2022-06-23,0
안동,2022-06-24,0
안동,2022-06-25,0
안동,2022-06-26,0
안동,2022-06-27,0
안동,2022-06-28,0
안동,2022-06-29,0
안동,2022-06-30,0
안동,2022-07-01,0
안동,2022-07-02,0
안동,2022-07-03,0
안동,2022-07-04,0
안동,2022-07-05,0
안동,2022-07-06,0
안동,2022-07-07,0
안동,2022-07-08,0
안동,2022-07-09,0
안동,2022-07-10,0
안동,2022-07-11,7
안동,2022-07-12,0
안동,2022-07-13,7
안동,2022-07-14,0
안동,2022-07-15,0
안동,2022-07-16,7
안동,2022-07-17,0
안동,2022-07-18,7
안동,2022-07-19,0
안동,2022-07-20,0
안동,2022-07-21,7
안동,2022-07-22,7
안동,2022-07-23,7
안동,2022-07-24,7
안동,2022-07-25,0
안동,2022-07-26,0
안동,2022-07-27,0
안동,2022-07-28,0
안동,2022-07-29,0
안동,2022-07-30,0
안동,2022-07-31,0
안동,2022-08-01,0
안동,2022-08-02,8
안동,2022-08-03,8
안동,2022-08-04,8
안동,2022-08-05,8
안동,2022-08-06,8
안동,2022-08-07,8
안동,2022-08-08,8
안동,2022-08-09,8
안동,2022-08-10,10
안동,2022-08-11,10
안동,2022-08-12,8
안동,2022-08-13,10
안동,2022-08-14,8
안동,2022-08-15,8
안동,2022-08-16,10
안동,2022-08-17,10
안동,2022-08-18,10
안동,2022-08-19,10
안동,2022-08-20,8
안동,2022-08-21,8
안동,2022-08-22,10
안동,2022-08-23,10
안동,2022-08-24,10
안동,2022-08-25,10
안동,2022-08-26,10
안동,2022-08-27,10
안동,2022-08-28,6
안동,2022-08-29,6
안동,2022-08-30,6
안동,2022-08-31,10
안동,2022-09-01,10
안동,2022-09-02,10
안동,2022-09-03,10
안동,2022-09-04,10
안동,2022-09-05,10
안동,2022-09-06,6
안동,2022-09-07,6
