area,day,ap_tmp,sin,dif
전주,2022-04-22,18.662526802843793,0.9409976553623765,-15.2
전주,2022-04-23,20.154645896339105,0.9350162426854148,-12.7
전주,2022-04-24,20.58257455038328,0.9287562401253023,-12.2
전주,2022-04-25,22.415400000000005,0.9222195128618103,-11.399999999999999
전주,2022-04-26,19.31990290845678,0.9154080085253665,-6.699999999999999
전주,2022-04-27,17.07438701783309,0.9083237566167541,-11.0
전주,2022-04-28,17.760006661304097,0.9009688679024191,-15.2
전주,2022-04-29,15.38107224899326,0.893345533785563,-7.800000000000001
전주,2022-04-30,14.371088711897684,0.8854560256532099,-7.199999999999999
전주,2022-05-01,14.265378820083143,0.8773026941994418,-10.299999999999999
전주,2022-05-02,15.000154838484058,0.8688879687250065,-10.399999999999999
전주,2022-05-03,15.127947196580799,0.8602143564135007,-15.100000000000001
전주,2022-05-04,18.64578571457832,0.8512844415843515,-15.9
전주,2022-05-05,19.999198190690045,0.8421008849228115,-15.7
전주,2022-05-06,22.015812517762907,0.8326664226872064,-12.899999999999999
전주,2022-05-07,19.128033843551865,0.8229838658936565,-10.100000000000001
전주,2022-05-08,18.43233506237382,0.8130560994785326,-13.200000000000001
전주,2022-05-09,18.754024996156787,0.8028860814388825,-10.7
전주,2022-05-10,20.15184757360488,0.7924768419510906,-14.6
전주,2022-05-11,20.978435366373347,0.7818314824680299,-9.299999999999999
전주,2022-05-12,21.75552116958645,0.7709531747949797,-11.900000000000002
전주,2022-05-13,18.641250146149314,0.7598451601445786,-7.399999999999999
전주,2022-05-14,16.055736017968762,0.7485107481711013,-10.600000000000001
전주,2022-05-15,16.590996440002964,0.736953315984337,-10.899999999999999
전주,2022-05-16,17.812677183157383,0.7251763071433767,-15.999999999999998
전주,2022-05-17,22.025883550105256,0.7131832306305965,-15.400000000000002
전주,2022-05-18,23.889762256293363,0.7009776598061496,-12.799999999999999
전주,2022-05-19,22.480564689146448,0.688563231343277,-9.2
전주,2022-05-20,22.051128068714718,0.6759436441447545,-10.600000000000001
전주,2022-05-21,21.59455916736483,0.6631226582407952,-10.5
전주,2022-05-22,22.33175253056146,0.6501040936687443,-12.2
전주,2022-05-23,23.446297072985736,0.6368918293348891,-13.499999999999998
전주,2022-05-24,23.567849299762432,0.6234898018587336,-15.9
전주,2022-05-25,22.75300588095953,0.609902004400073,-12.2
전주,2022-05-26,20.18513276169724,0.5961324854692254,-11.2
전주,2022-05-27,21.404712312475645,0.5821853477207709,-11.5
전주,2022-05-28,24.699787575638712,0.5680647467311558,-14.3
전주,2022-05-29,24.28195740808772,0.5537748897605332,-17.0
전주,2022-05-30,21.35714623523077,0.5393200344991992,-7.100000000000001
전주,2022-05-31,22.543688485905662,0.5247044877990081,-13.899999999999999
전주,2022-06-01,24.463751705973504,0.5099326043901362,-14.599999999999998
전주,2022-06-02,23.068945893758084,0,-13.600000000000001
전주,2022-06-03,25.5354479107407,0,-13.099999999999998
전주,2022-06-04,27.72905629038341,0,-12.999999999999996
전주,2022-06-05,20.41702835824104,0,-8.2
전주,2022-06-06,21.28735641763619,0,-8.400000000000002
전주,2022-06-07,19.740211684543226,0,-3.5
전주,2022-06-08,22.066020773734348,0,-8.7
전주,2022-06-09,23.75966969864898,0,-9.8
